,last_move,predicted_position,target_position,shape,region,color,steps,time,total_steps_taken
360,down,[ 9 11],[ 2 13],T,bottom left,magenta,20,2.5481746196746826,"['down', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
361,right,[29  9],[14  6],X,right,cyan,20,2.461064338684082,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
362,right,[28  8],[10  7],Z,center,red,20,2.516357898712158,"['right', 'right', 'right', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
363,right,[29  9],[ 6 13],X,bottom,green,20,2.5527119636535645,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
364,left,[7 9],[3 4],X,top left,cyan,20,2.4935529232025146,"['left', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left']"
365,right,[29  9],[13 10],P,right,yellow,20,2.5799760818481445,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
366,right,[29  9],[ 7 14],T,bottom,magenta,20,2.5963456630706787,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
367,right,[28  8],[16  3],X,top right,red,20,2.530984878540039,"['up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
368,right,[29  9],[16  6],Z,right,red,20,2.5329580307006836,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
369,right,[29  9],[ 8 13],X,bottom,yellow,20,2.5816707611083984,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
370,right,[28  8],[10 11],T,center,yellow,20,2.5162954330444336,"['up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
371,down,[ 8 10],[ 2 15],X,bottom left,blue,20,2.546787977218628,"['left', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
372,down,[15 23],[ 8 16],Z,bottom,yellow,20,2.537254571914673,"['right', 'down', 'down', 'right', 'down', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'down', 'down', 'down', 'down', 'down', 'down', 'down']"
373,right,[29  9],[14  8],Z,right,red,20,2.5338878631591797,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
374,right,[29  9],[11  9],W,center,cyan,20,2.548901081085205,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
375,right,[29  9],[ 9 15],X,bottom,cyan,20,2.5705583095550537,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
376,right,[29  9],[ 7 11],X,center,red,20,2.5268819332122803,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
377,right,[29  9],[8 9],P,center,green,20,2.551572799682617,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
378,down,[9 9],[ 9 15],P,bottom,cyan,20,2.563652276992798,"['up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
379,right,[29  9],[15 11],W,right,blue,20,2.525383234024048,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
380,right,[29  9],[14  2],X,top right,yellow,20,2.555546283721924,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
381,right,[29  9],[11  8],T,center,red,20,2.549534559249878,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
382,right,[29  9],[16 16],Z,bottom right,red,20,2.5850956439971924,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
383,right,[28  8],[11  8],P,center,green,20,2.508171796798706,"['up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
384,up,[  9 -11],[ 8 10],P,center,green,20,2.505624532699585,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
385,right,[29  9],[11 10],Z,center,cyan,20,2.521859884262085,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
386,right,[29  9],[ 7 14],U,bottom,blue,20,2.5486245155334473,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
387,up,[ 8 12],[ 2 14],T,bottom left,blue,20,2.527698516845703,"['down', 'down', 'down', 'down', 'left', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
388,right,[29  9],[15  2],U,top right,blue,20,2.4905660152435303,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
389,right,[29  9],[8 3],W,top,red,20,2.504866361618042,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
390,down,[ 9 29],[ 8 15],T,bottom,green,20,2.5012965202331543,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down']"
391,right,[29  9],[ 8 16],U,bottom,magenta,20,2.535367012023926,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
392,right,[29  9],[ 8 13],T,bottom,yellow,20,2.5521175861358643,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
393,down,[9 9],[11 13],P,bottom,cyan,20,2.52226185798645,"['up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
394,right,[29  9],[16 13],Z,bottom right,magenta,20,2.5294761657714844,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
395,right,[29  9],[11  8],Z,center,magenta,20,2.5222432613372803,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
396,right,[29  9],[13  7],X,right,green,20,2.4965262413024902,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
397,left,[-10   8],[ 5 12],T,left,blue,20,2.5275299549102783,"['left', 'left', 'left', 'left', 'left', 'left', 'up', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left']"
398,right,[29  9],[13  8],T,right,magenta,20,2.5342469215393066,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
399,right,[29  9],[14  2],P,top right,blue,20,2.554716110229492,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
400,right,[29  9],[ 7 14],X,bottom,yellow,20,2.521829128265381,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
401,right,[28  8],[ 6 10],Z,center,green,20,2.5101678371429443,"['up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
402,left,[11  9],[ 3 10],Z,left,blue,20,2.5535471439361572,"['right', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left']"
403,right,[29  9],[ 7 15],T,bottom,cyan,20,2.541835308074951,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
404,right,[29  9],[13 15],X,bottom right,cyan,20,2.5327489376068115,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
405,right,[29  9],[14  6],U,right,yellow,20,2.507225751876831,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
406,up,[  9 -11],[10  7],P,center,green,20,2.5730996131896973,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
407,up,[  9 -11],[10 10],P,center,cyan,20,2.551419496536255,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
408,right,[29  9],[11  4],W,top,magenta,20,2.5648562908172607,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
409,right,[29  9],[10 14],U,bottom,yellow,20,2.5405125617980957,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
410,right,[3 9],[ 7 16],Z,bottom,cyan,20,2.5428268909454346,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
411,left,[-9  7],[13  4],P,top right,blue,20,2.575721502304077,"['left', 'left', 'up', 'left', 'up', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left']"
412,right,[9 9],[16  8],P,right,red,20,2.5541560649871826,"['left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
413,up,[11 -9],[ 8 10],T,center,cyan,20,2.584656000137329,"['up', 'up', 'right', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
414,right,[29  9],[12 10],P,center,magenta,20,2.5729494094848633,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
415,right,[26  6],[14  3],T,top right,blue,20,2.552347183227539,"['right', 'right', 'up', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
416,right,[29  9],[10 16],X,bottom,green,20,2.56949782371521,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
417,right,[28  8],[10  3],P,top,yellow,20,2.5226666927337646,"['right', 'right', 'right', 'right', 'right', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
418,right,[29  9],[16 12],X,right,green,20,2.5556788444519043,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
419,right,[29  9],[12 11],W,center,yellow,20,2.5158801078796387,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
420,right,[29  9],[8 5],T,top,green,20,2.529510498046875,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
421,right,[29  9],[6 7],T,center,green,20,2.57078218460083,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
422,right,[29  9],[10 11],X,center,yellow,20,2.5555412769317627,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
423,right,[29  9],[ 2 14],X,bottom left,blue,20,2.5784270763397217,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
424,down,[ 6 26],[ 5 15],Z,bottom left,green,20,2.575376033782959,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'down', 'left', 'left', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down']"
425,right,[29  9],[13 11],Z,right,magenta,20,2.5774991512298584,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
426,right,[29  9],[10 13],U,bottom,magenta,20,2.5291459560394287,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
427,right,[29  9],[15  8],Z,right,yellow,20,2.5426502227783203,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
428,left,[-11   9],[3 8],W,left,red,20,2.4942150115966797,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left']"
429,right,[29  9],[11  6],P,center,yellow,20,2.4833385944366455,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
430,right,[29  9],[13 16],Z,bottom right,red,20,2.5100674629211426,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
431,up,[12 -8],[12 12],U,center,cyan,20,2.5799899101257324,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
432,down,[ 6 26],[ 2 14],T,bottom left,yellow,20,2.5202245712280273,"['left', 'down', 'down', 'left', 'down', 'down', 'down', 'down', 'down', 'left', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down']"
433,right,[29  9],[6 3],T,top,green,20,2.508632183074951,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
434,left,[13  9],[ 2 12],U,left,red,20,2.534883499145508,"['right', 'right', 'right', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left']"
435,right,[29  9],[14 14],T,bottom right,magenta,20,2.508113384246826,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
436,right,[29  9],[15  5],U,top right,green,20,2.5188522338867188,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
437,right,[29  9],[9 3],W,top,red,20,2.505908489227295,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
438,left,[-9  7],[ 5 10],T,left,green,20,2.501055955886841,"['left', 'left', 'up', 'left', 'left', 'up', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left']"
439,up,[ 0 -2],[2 3],T,top left,yellow,20,2.4999375343322754,"['left', 'left', 'left', 'up', 'left', 'left', 'up', 'left', 'left', 'up', 'left', 'up', 'up', 'up', 'up', 'left', 'up', 'up', 'up', 'up']"
440,right,[27 11],[10 16],T,bottom,green,20,2.4827780723571777,"['right', 'down', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
441,right,[29  9],[5 7],W,left,red,20,2.503957509994507,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
442,up,[  9 -11],[5 2],X,top left,green,20,2.523040294647217,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
443,right,[29  9],[14  6],X,right,blue,20,2.5086405277252197,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
444,right,[29  9],[9 3],T,top,green,20,2.4738147258758545,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
445,right,[29  9],[15  9],U,right,blue,20,2.525608777999878,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
446,right,[29  9],[14 14],W,bottom right,yellow,20,2.5431106090545654,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
447,right,[28  8],[15  2],P,top right,red,20,2.506497859954834,"['right', 'right', 'right', 'right', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
448,right,[29  9],[14  7],U,right,green,20,2.48836612701416,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
449,right,[29  9],[2 3],Z,top left,cyan,20,2.504669427871704,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
450,right,[26  6],[8 6],P,center,green,20,2.5161149501800537,"['up', 'right', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
451,right,[29  9],[ 7 13],X,bottom,cyan,20,2.507216453552246,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
452,right,[29  9],[15  9],P,right,magenta,20,2.509834051132202,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
453,right,[29  9],[ 9 11],W,center,magenta,20,2.543789863586426,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
454,right,[28  8],[5 4],P,top left,magenta,20,2.52139949798584,"['right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
455,right,[29  9],[ 7 11],X,center,yellow,20,2.5404603481292725,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
456,right,[29  9],[16  9],P,right,green,20,2.5322186946868896,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
457,right,[29  9],[ 2 14],W,bottom left,cyan,20,2.5329301357269287,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
458,right,[29  9],[14 15],T,bottom right,magenta,20,2.539963722229004,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
459,right,[29  9],[5 3],W,top left,blue,20,2.5403432846069336,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
460,right,[29  9],[10  2],Z,top,magenta,20,2.5505590438842773,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
461,right,[28 10],[ 9 15],P,bottom,magenta,20,2.518958806991577,"['right', 'right', 'down', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
462,right,[29  9],[11  8],X,center,yellow,20,2.4814045429229736,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
463,right,[29  9],[11 13],W,bottom,magenta,20,2.448763132095337,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
464,right,[28 10],[12 14],Z,bottom,green,20,2.5289180278778076,"['down', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
465,right,[29  9],[14  3],U,top right,red,20,2.5291903018951416,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
466,right,[28  8],[2 3],X,top left,green,20,2.5807766914367676,"['right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
467,up,[  9 -11],[3 7],T,left,magenta,20,2.5742273330688477,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
468,left,[-11   9],[3 4],T,top left,blue,20,2.558365821838379,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left']"
469,right,[29  9],[15  6],W,right,green,20,2.560506582260132,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
470,left,[9 9],[ 5 11],W,left,blue,20,2.535374402999878,"['right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left']"
471,right,[29  9],[6 8],P,center,magenta,20,2.558049201965332,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
472,right,[28  8],[8 8],P,center,red,20,2.5108895301818848,"['right', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
473,right,[11  9],[4 2],U,top left,yellow,20,2.4977715015411377,"['right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
474,right,[29  9],[10 11],U,center,magenta,20,2.454730987548828,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
475,right,[4 0],[10  6],W,center,green,20,2.5197153091430664,"['left', 'left', 'up', 'up', 'up', 'up', 'left', 'up', 'left', 'left', 'up', 'up', 'up', 'up', 'left', 'right', 'left', 'right', 'left', 'right']"
476,up,[12 -8],[10  7],W,center,cyan,20,2.530982255935669,"['up', 'right', 'right', 'up', 'up', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
477,right,[25 13],[ 6 13],X,bottom,green,20,2.5278000831604004,"['down', 'right', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
478,left,[-11   9],[4 9],P,left,yellow,20,2.493067979812622,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left']"
479,right,[29  9],[ 8 15],U,bottom,blue,20,2.5543344020843506,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
